date,region,source,generation_mwh,vector
2013-09-01,Yukon,Hydraulic turbine,29997.0,v44174662
2013-10-01,Yukon,Hydraulic turbine,33515.0,v44174662
2013-11-01,Yukon,Hydraulic turbine,38860.0,v44174662
2013-12-01,Yukon,Hydraulic turbine,48510.0,v44174662
2014-01-01,Yukon,Hydraulic turbine,33756.0,v44174662
2014-02-01,Yukon,Hydraulic turbine,39363.0,v44174662
2014-03-01,Yukon,Hydraulic turbine,38268.0,v44174662
2014-04-01,Yukon,Hydraulic turbine,33560.0,v44174662
2014-05-01,Yukon,Hydraulic turbine,27573.0,v44174662
2014-06-01,Yukon,Hydraulic turbine,27408.0,v44174662
2014-07-01,Yukon,Hydraulic turbine,30065.0,v44174662
2014-08-01,Yukon,Hydraulic turbine,25286.0,v44174662
2014-09-01,Yukon,Hydraulic turbine,31427.0,v44174662
2014-10-01,Yukon,Hydraulic turbine,34928.0,v44174662
2014-11-01,Yukon,Hydraulic turbine,36226.0,v44174662
2014-12-01,Yukon,Hydraulic turbine,47077.0,v44174662
2015-01-01,Yukon,Hydraulic turbine,43109.0,v44174662
2015-02-01,Yukon,Hydraulic turbine,40743.0,v44174662
2015-03-01,Yukon,Hydraulic turbine,39603.0,v44174662
2015-04-01,Yukon,Hydraulic turbine,34335.0,v44174662
2015-05-01,Yukon,Hydraulic turbine,28485.0,v44174662
2015-06-01,Yukon,Hydraulic turbine,29994.0,v44174662
2015-07-01,Yukon,Hydraulic turbine,28512.0,v44174662
2015-08-01,Yukon,Hydraulic turbine,29158.0,v44174662
2015-09-01,Yukon,Hydraulic turbine,30410.0,v44174662
2015-10-01,Yukon,Hydraulic turbine,34931.0,v44174662
2015-11-01,Yukon,Hydraulic turbine,40116.0,v44174662
2015-12-01,Yukon,Hydraulic turbine,42488.0,v44174662
2016-01-01,Yukon,Hydraulic turbine,41076.0,v44174662
2016-02-01,Yukon,Hydraulic turbine,39485.0,v44174662
2016-03-01,Yukon,Hydraulic turbine,37971.0,v44174662
2016-04-01,Yukon,Hydraulic turbine,29685.0,v44174662
2016-05-01,Yukon,Hydraulic turbine,29707.0,v44174662
2016-06-01,Yukon,Hydraulic turbine,28632.0,v44174662
2016-07-01,Yukon,Hydraulic turbine,28359.0,v44174662
2016-08-01,Yukon,Hydraulic turbine,30590.0,v44174662
2016-09-01,Yukon,Hydraulic turbine,27998.0,v44174662
2016-10-01,Yukon,Hydraulic turbine,38177.0,v44174662
2016-11-01,Yukon,Hydraulic turbine,41046.0,v44174662
2016-12-01,Yukon,Hydraulic turbine,47140.0,v44174662
2017-01-01,Yukon,Hydraulic turbine,47790.0,v44174662
2017-02-01,Yukon,Hydraulic turbine,40090.0,v44174662
2017-03-01,Yukon,Hydraulic turbine,40721.0,v44174662
2017-04-01,Yukon,Hydraulic turbine,35418.0,v44174662
2017-05-01,Yukon,Hydraulic turbine,34791.0,v44174662
2017-06-01,Yukon,Hydraulic turbine,29794.0,v44174662
2017-07-01,Yukon,Hydraulic turbine,30410.0,v44174662
2017-08-01,Yukon,Hydraulic turbine,31205.0,v44174662
2017-09-01,Yukon,Hydraulic turbine,29120.0,v44174662
2017-10-01,Yukon,Hydraulic turbine,39470.0,v44174662
2017-11-01,Yukon,Hydraulic turbine,46466.0,v44174662
2017-12-01,Yukon,Hydraulic turbine,43957.0,v44174662
2018-01-01,Yukon,Hydraulic turbine,48765.0,v44174662
2018-02-01,Yukon,Hydraulic turbine,40801.0,v44174662
2018-03-01,Yukon,Hydraulic turbine,32661.0,v44174662
2018-04-01,Yukon,Hydraulic turbine,34378.0,v44174662
2018-05-01,Yukon,Hydraulic turbine,28921.0,v44174662
2018-06-01,Yukon,Hydraulic turbine,30300.0,v44174662
2018-07-01,Yukon,Hydraulic turbine,29863.0,v44174662
2018-08-01,Yukon,Hydraulic turbine,31757.0,v44174662
2018-09-01,Yukon,Hydraulic turbine,32122.0,v44174662
2018-10-01,Yukon,Hydraulic turbine,36313.0,v44174662
2018-11-01,Yukon,Hydraulic turbine,36936.0,v44174662
2018-12-01,Yukon,Hydraulic turbine,39156.0,v44174662
2019-01-01,Yukon,Hydraulic turbine,40762.0,v44174662
2019-02-01,Yukon,Hydraulic turbine,37481.0,v44174662
2019-03-01,Yukon,Hydraulic turbine,27704.0,v44174662
2019-04-01,Yukon,Hydraulic turbine,25436.0,v44174662
2019-05-01,Yukon,Hydraulic turbine,21498.0,v44174662
2019-06-01,Yukon,Hydraulic turbine,26323.0,v44174662
2019-07-01,Yukon,Hydraulic turbine,29483.0,v44174662
2019-08-01,Yukon,Hydraulic turbine,29188.0,v44174662
2019-09-01,Yukon,Hydraulic turbine,31254.0,v44174662
2019-10-01,Yukon,Hydraulic turbine,33226.0,v44174662
2019-11-01,Yukon,Hydraulic turbine,33858.0,v44174662
2019-12-01,Yukon,Hydraulic turbine,40861.0,v44174662
2020-01-01,Yukon,Hydraulic turbine,41985.0,v44174662
2020-02-01,Yukon,Hydraulic turbine,36774.0,v44174662
2020-03-01,Yukon,Hydraulic turbine,37686.0,v44174662
2020-04-01,Yukon,Hydraulic turbine,28090.0,v44174662
2020-05-01,Yukon,Hydraulic turbine,37147.0,v44174662
2020-06-01,Yukon,Hydraulic turbine,31466.0,v44174662
2020-07-01,Yukon,Hydraulic turbine,31523.0,v44174662
2020-08-01,Yukon,Hydraulic turbine,33479.0,v44174662
2020-09-01,Yukon,Hydraulic turbine,32464.0,v44174662
2020-10-01,Yukon,Hydraulic turbine,42222.0,v44174662
2020-11-01,Yukon,Hydraulic turbine,48271.0,v44174662
2020-12-01,Yukon,Hydraulic turbine,46561.0,v44174662
2021-01-01,Yukon,Hydraulic turbine,44154.0,v44174662
2021-02-01,Yukon,Hydraulic turbine,47843.0,v44174662
2021-03-01,Yukon,Hydraulic turbine,48372.0,v44174662
2021-04-01,Yukon,Hydraulic turbine,42325.0,v44174662
2021-05-01,Yukon,Hydraulic turbine,35144.0,v44174662
2021-06-01,Yukon,Hydraulic turbine,39772.0,v44174662
2021-07-01,Yukon,Hydraulic turbine,33020.0,v44174662
2021-08-01,Yukon,Hydraulic turbine,36872.0,v44174662
2021-09-01,Yukon,Hydraulic turbine,35100.0,v44174662
2021-10-01,Yukon,Hydraulic turbine,43833.0,v44174662
2021-11-01,Yukon,Hydraulic turbine,48106.0,v44174662
2021-12-01,Yukon,Hydraulic turbine,49712.0,v44174662
2022-01-01,Yukon,Hydraulic turbine,49395.0,v44174662
2022-02-01,Yukon,Hydraulic turbine,45532.0,v44174662
2022-03-01,Yukon,Hydraulic turbine,48127.0,v44174662
2022-04-01,Yukon,Hydraulic turbine,41068.0,v44174662
2022-05-01,Yukon,Hydraulic turbine,40935.0,v44174662
2022-06-01,Yukon,Hydraulic turbine,34977.0,v44174662
2022-07-01,Yukon,Hydraulic turbine,33295.0,v44174662
2022-08-01,Yukon,Hydraulic turbine,36584.0,v44174662
2022-09-01,Yukon,Hydraulic turbine,35070.0,v44174662
2022-10-01,Yukon,Hydraulic turbine,41222.0,v44174662
2022-11-01,Yukon,Hydraulic turbine,46477.0,v44174662
2022-12-01,Yukon,Hydraulic turbine,50330.0,v44174662
2023-01-01,Yukon,Hydraulic turbine,52158.0,v44174662
2023-02-01,Yukon,Hydraulic turbine,47928.0,v44174662
2023-03-01,Yukon,Hydraulic turbine,50667.0,v44174662
2023-04-01,Yukon,Hydraulic turbine,39914.0,v44174662
2023-05-01,Yukon,Hydraulic turbine,38667.0,v44174662
2023-06-01,Yukon,Hydraulic turbine,31488.0,v44174662
2023-07-01,Yukon,Hydraulic turbine,30372.0,v44174662
2023-08-01,Yukon,Hydraulic turbine,32191.0,v44174662
2023-09-01,Yukon,Hydraulic turbine,30725.0,v44174662
2023-10-01,Yukon,Hydraulic turbine,40276.0,v44174662
2023-11-01,Yukon,Hydraulic turbine,50927.0,v44174662
2023-12-01,Yukon,Hydraulic turbine,44042.0,v44174662
2024-01-01,Yukon,Hydraulic turbine,53440.0,v44174662
2024-02-01,Yukon,Hydraulic turbine,37559.0,v44174662
2024-03-01,Yukon,Hydraulic turbine,40374.0,v44174662
2024-04-01,Yukon,Hydraulic turbine,34191.0,v44174662
2024-05-01,Yukon,Hydraulic turbine,42730.0,v44174662
2024-06-01,Yukon,Hydraulic turbine,30010.0,v44174662
2024-07-01,Yukon,Hydraulic turbine,31189.0,v44174662
2024-08-01,Yukon,Hydraulic turbine,26923.0,v44174662
2024-09-01,Yukon,Hydraulic turbine,25002.0,v44174662
2024-10-01,Yukon,Hydraulic turbine,34274.0,v44174662
2024-11-01,Yukon,Hydraulic turbine,35447.0,v44174662
2024-12-01,Yukon,Hydraulic turbine,38931.0,v44174662
2025-01-01,Yukon,Hydraulic turbine,33329.0,v44174662
2025-02-01,Yukon,Hydraulic turbine,31547.0,v44174662
2025-03-01,Yukon,Hydraulic turbine,31521.0,v44174662
2025-04-01,Yukon,Hydraulic turbine,20720.0,v44174662
2025-05-01,Yukon,Hydraulic turbine,25826.0,v44174662
2025-06-01,Yukon,Hydraulic turbine,26809.0,v44174662
2025-07-01,Yukon,Hydraulic turbine,37995.0,v44174662
2025-08-01,Yukon,Hydraulic turbine,26279.0,v44174662
2025-09-01,Yukon,Hydraulic turbine,31143.0,v44174662
2025-10-01,Yukon,Hydraulic turbine,35590.0,v44174662
2025-11-01,Yukon,Hydraulic turbine,43390.0,v44174662
2025-12-01,Yukon,Hydraulic turbine,33765.0,v44174662
2026-01-01,Yukon,Hydraulic turbine,45863.0,v44174662
2026-02-01,Yukon,Hydraulic turbine,31575.0,v44174662
2026-03-01,Yukon,Hydraulic turbine,29646.0,v44174662
2026-04-01,Yukon,Hydraulic turbine,28871.0,v44174662
2008-01-01,Yukon,Internal combustion turbine,1974.0,v44174663
2008-02-01,Yukon,Internal combustion turbine,2339.0,v44174663
2008-03-01,Yukon,Internal combustion turbine,2015.0,v44174663
2008-04-01,Yukon,Internal combustion turbine,1870.0,v44174663
2008-05-01,Yukon,Internal combustion turbine,1887.0,v44174663
2008-06-01,Yukon,Internal combustion turbine,1637.0,v44174663
2008-07-01,Yukon,Internal combustion turbine,1592.0,v44174663
2008-08-01,Yukon,Internal combustion turbine,1583.0,v44174663
2008-09-01,Yukon,Internal combustion turbine,1705.0,v44174663
2008-10-01,Yukon,Internal combustion turbine,2143.0,v44174663
2008-11-01,Yukon,Internal combustion turbine,1979.0,v44174663
2008-12-01,Yukon,Internal combustion turbine,3008.0,v44174663
2009-01-01,Yukon,Internal combustion turbine,2833.0,v44174663
2009-02-01,Yukon,Internal combustion turbine,1897.0,v44174663
2009-03-01,Yukon,Internal combustion turbine,1969.0,v44174663
2009-04-01,Yukon,Internal combustion turbine,1457.0,v44174663
2009-05-01,Yukon,Internal combustion turbine,1546.0,v44174663
2009-06-01,Yukon,Internal combustion turbine,1450.0,v44174663
2009-07-01,Yukon,Internal combustion turbine,1629.0,v44174663
2009-08-01,Yukon,Internal combustion turbine,1744.0,v44174663
2009-09-01,Yukon,Internal combustion turbine,1885.0,v44174663
2009-10-01,Yukon,Internal combustion turbine,1865.0,v44174663
2009-11-01,Yukon,Internal combustion turbine,1870.0,v44174663
2009-12-01,Yukon,Internal combustion turbine,2459.0,v44174663
2010-01-01,Yukon,Internal combustion turbine,2197.0,v44174663
2010-02-01,Yukon,Internal combustion turbine,2007.0,v44174663
2010-03-01,Yukon,Internal combustion turbine,1652.0,v44174663
2010-04-01,Yukon,Internal combustion turbine,1730.0,v44174663
2010-05-01,Yukon,Internal combustion turbine,1446.0,v44174663
2010-06-01,Yukon,Internal combustion turbine,1409.0,v44174663
2010-07-01,Yukon,Internal combustion turbine,291.0,v44174663
2010-08-01,Yukon,Internal combustion turbine,2156.0,v44174663
2010-09-01,Yukon,Internal combustion turbine,1569.0,v44174663
2010-10-01,Yukon,Internal combustion turbine,1765.0,v44174663
2010-11-01,Yukon,Internal combustion turbine,2497.0,v44174663
2010-12-01,Yukon,Internal combustion turbine,4902.0,v44174663
2011-01-01,Yukon,Internal combustion turbine,4526.0,v44174663
2011-02-01,Yukon,Internal combustion turbine,3309.0,v44174663
2011-03-01,Yukon,Internal combustion turbine,5096.0,v44174663
2011-04-01,Yukon,Internal combustion turbine,3279.0,v44174663
2011-05-01,Yukon,Internal combustion turbine,2402.0,v44174663
2011-06-01,Yukon,Internal combustion turbine,2504.0,v44174663
2011-07-01,Yukon,Internal combustion turbine,1928.0,v44174663
2011-08-01,Yukon,Internal combustion turbine,1931.0,v44174663
2011-09-01,Yukon,Internal combustion turbine,1834.0,v44174663
2011-10-01,Yukon,Internal combustion turbine,6548.0,v44174663
2011-11-01,Yukon,Internal combustion turbine,2714.0,v44174663
2011-12-01,Yukon,Internal combustion turbine,2155.0,v44174663
2012-01-01,Yukon,Internal combustion turbine,2711.0,v44174663
2012-02-01,Yukon,Internal combustion turbine,1972.0,v44174663
2012-03-01,Yukon,Internal combustion turbine,1984.0,v44174663
2012-04-01,Yukon,Internal combustion turbine,1760.0,v44174663
2012-05-01,Yukon,Internal combustion turbine,1524.0,v44174663
2012-06-01,Yukon,Internal combustion turbine,1522.0,v44174663
2012-07-01,Yukon,Internal combustion turbine,1397.0,v44174663
2012-08-01,Yukon,Internal combustion turbine,1494.0,v44174663
2012-09-01,Yukon,Internal combustion turbine,1528.0,v44174663
2012-10-01,Yukon,Internal combustion turbine,1951.0,v44174663
2012-11-01,Yukon,Internal combustion turbine,2374.0,v44174663
2012-12-01,Yukon,Internal combustion turbine,3517.0,v44174663
2013-01-01,Yukon,Internal combustion turbine,2459.0,v44174663
2013-02-01,Yukon,Internal combustion turbine,1966.0,v44174663
2013-03-01,Yukon,Internal combustion turbine,1959.0,v44174663
2013-04-01,Yukon,Internal combustion turbine,1972.0,v44174663
2013-05-01,Yukon,Internal combustion turbine,1634.0,v44174663
2013-06-01,Yukon,Internal combustion turbine,1458.0,v44174663
2013-07-01,Yukon,Internal combustion turbine,2240.0,v44174663
2013-08-01,Yukon,Internal combustion turbine,1459.0,v44174663
2013-09-01,Yukon,Internal combustion turbine,1815.0,v44174663
2013-10-01,Yukon,Internal combustion turbine,1924.0,v44174663
2013-11-01,Yukon,Internal combustion turbine,1952.0,v44174663
2013-12-01,Yukon,Internal combustion turbine,2725.0,v44174663
2014-01-01,Yukon,Internal combustion turbine,2190.0,v44174663
2014-02-01,Yukon,Internal combustion turbine,2171.0,v44174663
2014-03-01,Yukon,Internal combustion turbine,2005.0,v44174663
2014-04-01,Yukon,Internal combustion turbine,1848.0,v44174663
2014-05-01,Yukon,Internal combustion turbine,1456.0,v44174663
2014-06-01,Yukon,Internal combustion turbine,1576.0,v44174663
2014-07-01,Yukon,Internal combustion turbine,1555.0,v44174663
2014-08-01,Yukon,Internal combustion turbine,1395.0,v44174663
2014-09-01,Yukon,Internal combustion turbine,1696.0,v44174663
2014-10-01,Yukon,Internal combustion turbine,1882.0,v44174663
2014-11-01,Yukon,Internal combustion turbine,2377.0,v44174663
2014-12-01,Yukon,Internal combustion turbine,2450.0,v44174663
2015-01-01,Yukon,Internal combustion turbine,2680.0,v44174663
2015-02-01,Yukon,Internal combustion turbine,2507.0,v44174663
2015-03-01,Yukon,Internal combustion turbine,1904.0,v44174663
2015-04-01,Yukon,Internal combustion turbine,1735.0,v44174663
2015-05-01,Yukon,Internal combustion turbine,1739.0,v44174663
2015-06-01,Yukon,Internal combustion turbine,1785.0,v44174663
2015-07-01,Yukon,Internal combustion turbine,1507.0,v44174663
2015-08-01,Yukon,Internal combustion turbine,1765.0,v44174663
2015-09-01,Yukon,Internal combustion turbine,2025.0,v44174663
2015-10-01,Yukon,Internal combustion turbine,2042.0,v44174663
2015-11-01,Yukon,Internal combustion turbine,2330.0,v44174663
2015-12-01,Yukon,Internal combustion turbine,2869.0,v44174663
2016-01-01,Yukon,Other types of electricity generation,0.0,v99450114
2016-02-01,Yukon,Other types of electricity generation,0.0,v99450114
2016-03-01,Yukon,Other types of electricity generation,0.0,v99450114
2016-04-01,Yukon,Other types of electricity generation,0.0,v99450114
2016-05-01,Yukon,Other types of electricity generation,0.0,v99450114
2016-06-01,Yukon,Other types of electricity generation,0.0,v99450114
2016-07-01,Yukon,Other types of electricity generation,0.0,v99450114
2016-08-01,Yukon,Other types of electricity generation,0.0,v99450114
2016-09-01,Yukon,Other types of electricity generation,0.0,v99450114
2016-10-01,Yukon,Other types of electricity generation,0.0,v99450114
2016-11-01,Yukon,Other types of electricity generation,0.0,v99450114
2016-12-01,Yukon,Other types of electricity generation,0.0,v99450114
2017-01-01,Yukon,Other types of electricity generation,0.0,v99450114
2017-02-01,Yukon,Other types of electricity generation,0.0,v99450114
2017-03-01,Yukon,Other types of electricity generation,0.0,v99450114
2017-04-01,Yukon,Other types of electricity generation,0.0,v99450114
2017-05-01,Yukon,Other types of electricity generation,0.0,v99450114
2017-06-01,Yukon,Other types of electricity generation,0.0,v99450114
2017-07-01,Yukon,Other types of electricity generation,0.0,v99450114
2017-08-01,Yukon,Other types of electricity generation,0.0,v99450114
2017-09-01,Yukon,Other types of electricity generation,0.0,v99450114
2017-10-01,Yukon,Other types of electricity generation,0.0,v99450114
2017-11-01,Yukon,Other types of electricity generation,0.0,v99450114
2017-12-01,Yukon,Other types of electricity generation,0.0,v99450114
2018-01-01,Yukon,Other types of electricity generation,0.0,v99450114
2018-02-01,Yukon,Other types of electricity generation,0.0,v99450114
2018-03-01,Yukon,Other types of electricity generation,0.0,v99450114
2018-04-01,Yukon,Other types of electricity generation,0.0,v99450114
2018-05-01,Yukon,Other types of electricity generation,0.0,v99450114
2018-06-01,Yukon,Other types of electricity generation,0.0,v99450114
2018-07-01,Yukon,Other types of electricity generation,0.0,v99450114
2018-08-01,Yukon,Other types of electricity generation,0.0,v99450114
2018-09-01,Yukon,Other types of electricity generation,0.0,v99450114
2018-10-01,Yukon,Other types of electricity generation,0.0,v99450114
2018-11-01,Yukon,Other types of electricity generation,0.0,v99450114
2018-12-01,Yukon,Other types of electricity generation,0.0,v99450114
2019-01-01,Yukon,Other types of electricity generation,0.0,v99450114
2019-02-01,Yukon,Other types of electricity generation,0.0,v99450114
2019-03-01,Yukon,Other types of electricity generation,0.0,v99450114
2019-04-01,Yukon,Other types of electricity generation,0.0,v99450114
2019-05-01,Yukon,Other types of electricity generation,0.0,v99450114
2019-06-01,Yukon,Other types of electricity generation,0.0,v99450114
2019-07-01,Yukon,Other types of electricity generation,0.0,v99450114
2019-08-01,Yukon,Other types of electricity generation,0.0,v99450114
2019-09-01,Yukon,Other types of electricity generation,0.0,v99450114
2019-10-01,Yukon,Other types of electricity generation,0.0,v99450114
2019-11-01,Yukon,Other types of electricity generation,0.0,v99450114
2019-12-01,Yukon,Other types of electricity generation,0.0,v99450114
2020-01-01,Yukon,Other types of electricity generation,0.0,v99450114
2020-02-01,Yukon,Other types of electricity generation,0.0,v99450114
2020-03-01,Yukon,Other types of electricity generation,0.0,v99450114
2020-04-01,Yukon,Other types of electricity generation,0.0,v99450114
2020-05-01,Yukon,Other types of electricity generation,0.0,v99450114
2020-06-01,Yukon,Other types of electricity generation,0.0,v99450114
2020-07-01,Yukon,Other types of electricity generation,0.0,v99450114
2020-08-01,Yukon,Other types of electricity generation,0.0,v99450114
2020-09-01,Yukon,Other types of electricity generation,0.0,v99450114
2020-10-01,Yukon,Other types of electricity generation,0.0,v99450114
2020-11-01,Yukon,Other types of electricity generation,0.0,v99450114
2020-12-01,Yukon,Other types of electricity generation,0.0,v99450114
2021-01-01,Yukon,Other types of electricity generation,0.0,v99450114
2021-02-01,Yukon,Other types of electricity generation,0.0,v99450114
2021-03-01,Yukon,Other types of electricity generation,0.0,v99450114
2021-04-01,Yukon,Other types of electricity generation,0.0,v99450114
2021-05-01,Yukon,Other types of electricity generation,0.0,v99450114
2021-06-01,Yukon,Other types of electricity generation,0.0,v99450114
2021-07-01,Yukon,Other types of electricity generation,0.0,v99450114
2021-08-01,Yukon,Other types of electricity generation,0.0,v99450114
2021-09-01,Yukon,Other types of electricity generation,0.0,v99450114
2021-10-01,Yukon,Other types of electricity generation,0.0,v99450114
2021-11-01,Yukon,Other types of electricity generation,0.0,v99450114
2021-12-01,Yukon,Other types of electricity generation,0.0,v99450114
2022-01-01,Yukon,Other types of electricity generation,0.0,v99450114
2022-02-01,Yukon,Other types of electricity generation,0.0,v99450114
2022-03-01,Yukon,Other types of electricity generation,0.0,v99450114
2022-04-01,Yukon,Other types of electricity generation,0.0,v99450114
2022-05-01,Yukon,Other types of electricity generation,0.0,v99450114
2022-06-01,Yukon,Other types of electricity generation,0.0,v99450114
2022-07-01,Yukon,Other types of electricity generation,0.0,v99450114
2022-08-01,Yukon,Other types of electricity generation,0.0,v99450114
2022-09-01,Yukon,Other types of electricity generation,0.0,v99450114
2022-10-01,Yukon,Other types of electricity generation,0.0,v99450114
2022-11-01,Yukon,Other types of electricity generation,0.0,v99450114
2022-12-01,Yukon,Other types of electricity generation,0.0,v99450114
2023-01-01,Yukon,Other types of electricity generation,0.0,v99450114
2023-02-01,Yukon,Other types of electricity generation,0.0,v99450114
2023-03-01,Yukon,Other types of electricity generation,0.0,v99450114
2023-04-01,Yukon,Other types of electricity generation,0.0,v99450114
